"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Households with adequate physical access to sanitation facilities","san13a","Wealth Quintile 3","Citywide",0.9506,0.9203,0.9801
"Bangladesh","BGD","Mar",2017,"Households with adequate physical access to sanitation facilities","san13a","Wealth Quintile 4","Citywide",1,0.992,1
"Bangladesh","BGD","Mar",2017,"Households with adequate physical access to sanitation facilities","san13a","Wealth Quintile 5","Citywide",1,0.9922,1
"Bangladesh","BGD","Mar",2017,"Households with adequate physical access to sanitation facilities","san13a","Overall","Citywide",0.9805,0.9704,0.9883
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 1","Slum",7.7059,4.1132,12.2353
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 2","Slum",8.925,6.8784,11.3894
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 3","Slum",6.1406,3.8094,9.1336
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 4","Slum",6.697,4.4212,9.0871
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 5","Slum",8.2424,6.3288,10.3068
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 6","Slum",14.7576,8.7356,22.1311
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 7","Slum",5.3636,3.4545,7.2576
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 8","Slum",11.3103,7.944,15.6457
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 9","Slum",9.1757,7.9858,10.1216
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 1","Slum",9.0127,7.5767,10.7403
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 2","Slum",7.8364,6.5919,9.2576
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 3","Slum",10.6196,8.7818,12.4725
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 4","Slum",7.7593,4.8212,11.4275
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 5","Slum",6.6667,2,12.7594
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Overall","Slum",8.8081,7.7686,9.8743
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 1","Citywide",31.1418,24,39.4728
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 2","Citywide",13.4071,9.8301,18.1788
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 3","Citywide",27.3077,19.4758,38.1985
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 4","Citywide",54.6136,43.0345,68.0133
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 5","Citywide",65.7576,49.3227,84.4784
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 6","Citywide",73.6742,54.5886,95.3826
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 7","Citywide",28.9924,23.6932,34.1595
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 8","Citywide",43.5397,35.8286,53.3429
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Survey Area 9","Citywide",24.3333,19.9406,29.0978
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 1","Citywide",9.2847,7.9298,10.8723
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 2","Citywide",10.164,8.8764,11.6336
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 3","Citywide",29.4609,24.8497,35.2532
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 4","Citywide",40.1606,35.3697,45.7207
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 5","Citywide",72.2955,63.1622,82.8013
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Overall","Citywide",38.1622,34.2371,41.7941
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 1","Slum",0.1765,0.0735,0.2941
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 2","Slum",0.1875,0.1125,0.2756
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 3","Slum",0.2656,0.125,0.4062
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 4","Slum",0.1515,0.0598,0.2879
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 5","Slum",0.2121,0.0902,0.3333
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 6","Slum",0.2879,0.1515,0.4545
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 7","Slum",0.2576,0.1212,0.3947
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 8","Slum",0.2759,0.1371,0.431
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 9","Slum",0.2162,0.1081,0.4054
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 1","Slum",0.2008,0.1435,0.2659
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 2","Slum",0.2207,0.1586,0.2823
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 3","Slum",0.1265,0.0764,0.1791
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 4","Slum",0.2833,0.1578,0.4032
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 5","Slum",0.3125,0.1089,0.5625
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Overall","Slum",0.2006,0.1599,0.2443
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 1","Citywide",0.1045,0.0448,0.1642
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 2","Citywide",0.1681,0.1062,0.2434
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 3","Citywide",0.3462,0.2385,0.4615
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 4","Citywide",0.197,0.1212,0.2883
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 5","Citywide",0.2273,0.1288,0.3333
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 6","Citywide",0.2121,0.1288,0.303
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 7","Citywide",0.0985,0.0451,0.1818
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 8","Citywide",0.254,0.1587,0.3492
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Survey Area 9","Citywide",0.1522,0.0797,0.2464
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 1","Citywide",0.1896,0.1353,0.2538
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 2","Citywide",0.1888,0.1365,0.2501
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 3","Citywide",0.1328,0.0858,0.1776
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 4","Citywide",0.2072,0.1517,0.266
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 5","Citywide",0.2469,0.1889,0.313
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Overall","Citywide",0.1997,0.1724,0.231
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 1","Slum",0.9508,0.8635,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 2","Slum",1,0.9861,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 3","Slum",1,0.9423,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 4","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 5","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 6","Slum",0.9697,0.8939,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 7","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 8","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 9","Slum",1,0.973,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 1","Slum",1,0.9862,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 2","Slum",0.9947,0.9798,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 3","Slum",1,0.9931,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 4","Slum",1,0.918,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 5","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Overall","Slum",0.9968,0.989,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 1","Citywide",0.9843,0.9512,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 2","Citywide",1,0.9901,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 3","Citywide",1,0.975,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 4","Citywide",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 5","Citywide",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 6","Citywide",1,0.9746,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 7","Citywide",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 8","Citywide",1,1,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Survey Area 9","Citywide",0.9621,0.9147,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 1","Citywide",1,0.9882,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 2","Citywide",0.9956,0.9825,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 3","Citywide",0.9873,0.9667,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 4","Citywide",1,0.9911,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 5","Citywide",1,0.9858,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Overall","Citywide",0.9957,0.9897,0.9992
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 1","Slum",0.4265,0.2794,0.5596
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 2","Slum",0.325,0.2188,0.4312
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 3","Slum",0.3906,0.2344,0.5781
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 4","Slum",0.6212,0.4394,0.7576
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 5","Slum",0.8182,0.6811,0.925
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 6","Slum",0.4394,0.2879,0.5909
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 7","Slum",0.2424,0.1061,0.4091
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 8","Slum",0.2759,0.1034,0.4155
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 9","Slum",0.1351,0.027,0.2432
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 1","Citywide",0.6791,0.5821,0.7687
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 2","Citywide",0.3496,0.2699,0.4427
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 3","Citywide",0.5,0.3846,0.6077
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 4","Citywide",0.7273,0.6288,0.8337
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 5","Citywide",0.9242,0.8485,0.9848
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 6","Citywide",0.8106,0.7121,0.8867
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 7","Citywide",0.6439,0.5379,0.75
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 8","Citywide",0.8254,0.7302,0.9048
"Bangladesh","BGD","Mar",2017,"Households with handwashing facilty with soap and water","san32","Survey Area 9","Citywide",0.5362,0.4127,0.6377
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 1","Slum",0.0294,0,0.1176
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 2","Slum",0.0562,0.0125,0.1125
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 3","Slum",0.0156,0,0.0938
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 4","Slum",0.1515,0.0606,0.303
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 5","Slum",0.1212,0.0455,0.2273
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 6","Slum",0.1364,0.0303,0.2424
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 7","Slum",0.197,0.0758,0.3333
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 8","Slum",0.1724,0.069,0.3448
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 9","Slum",0.0811,0,0.1892
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 1","Slum",0.0897,0.0528,0.1322
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 2","Slum",0.1014,0.0613,0.1527
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 3","Slum",0.0357,0.012,0.0641
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 4","Slum",0.05,0,0.1186
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 5","Slum",0.0625,0,0.2
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Overall","Slum",0.0814,0.0537,0.1061
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 1","Citywide",0.0522,0.0149,0.1049
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 2","Citywide",0.0619,0.0263,0.1106
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 3","Citywide",0.0385,0,0.0923
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 4","Citywide",0.2121,0.1288,0.3106
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 5","Citywide",0.1288,0.0606,0.2121
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 6","Citywide",0.0909,0.0303,0.1439
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 7","Citywide",0.0152,0,0.0606
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 8","Citywide",0,0,0.0317
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Survey Area 9","Citywide",0.029,0,0.087
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 1","Citywide",0.0833,0.0558,0.1208
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 2","Citywide",0.0894,0.0529,0.1345
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 3","Citywide",0.0312,0.0118,0.0562
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 4","Citywide",0.0615,0.0314,0.0955
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 5","Citywide",0.0868,0.0449,0.1315
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Overall","Citywide",0.0725,0.0562,0.0968
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 1","Slum",29.1818,13.3579,49.3075
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 2","Slum",19.5225,10.963,29.9205
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 3","Slum",14.6667,0,53.5934
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 4","Slum",18.9706,8.8531,30.0089
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 5","Slum",23.1852,0,65.6527
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 6","Slum",4.3,0,11.6345
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 7","Slum",2.069,0,7.2414
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 8","Slum",9.0741,2.0812,17.4352
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 9","Slum",0.4054,0,4.0709
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 1","Slum",9.719,5.7586,14.7207
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 2","Slum",23.6889,16.9931,33.8326
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 3","Slum",23.767,11.5331,36.5055
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 4","Slum",2.8947,0,10.0945
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 5","Slum",9.6429,2.7639,19.6815
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Overall","Slum",16.3616,11.8848,21.7408
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 1","Citywide",49.0213,27.8528,79.5581
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 2","Citywide",27,17.9245,37.5463
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 3","Citywide",46.0625,28.489,66.2377
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 4","Citywide",181.8182,133.9495,238.9132
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 5","Citywide",123.9538,76.7785,179.1168
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 6","Citywide",123.1802,84.2375,168.4898
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 7","Citywide",28.1852,12.1652,50.3025
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 8","Citywide",128.5556,96.2775,169.8549
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Survey Area 9","Citywide",26.9725,10.6989,47.8113
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 1","Citywide",9.5769,5.8289,13.7261
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 2","Citywide",22.7195,15.5146,30.495
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 3","Citywide",51.6415,34.2875,73.8678
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 4","Citywide",109.6494,85.2069,137.3507
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 5","Citywide",141.4915,118.3184,170.1136
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Overall","Citywide",84.7643,71.6471,97.3837
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 1","Slum",0.7794,0.6324,0.9118
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 2","Slum",0.6625,0.5684,0.7753
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 3","Slum",0.4531,0.2969,0.6258
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 4","Slum",0.5455,0.3939,0.6826
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 5","Slum",0.2879,0.1515,0.4402
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 6","Slum",0.2879,0.1667,0.4394
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 7","Slum",0.5152,0.3629,0.6826
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 8","Slum",0.3793,0.2241,0.5345
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 9","Slum",0.5405,0.3784,0.7027
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 1","Slum",0.5714,0.4872,0.6414
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 2","Slum",0.5644,0.4931,0.6456
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 3","Slum",0.5385,0.4526,0.6183
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 4","Slum",0.6769,0.5517,0.7969
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 5","Slum",0.8667,0.6,1
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Overall","Slum",0.577,0.5305,0.6265
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 1","Citywide",0.8134,0.709,0.8955
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 2","Citywide",0.6947,0.6192,0.779
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 3","Citywide",0.7615,0.6612,0.8615
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 4","Citywide",0.6061,0.4924,0.7197
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 5","Citywide",0.4697,0.3561,0.5758
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 6","Citywide",0.4318,0.3258,0.5606
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 7","Citywide",0.6061,0.5,0.7197
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 8","Citywide",0.254,0.1667,0.3575
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Survey Area 9","Citywide",0.4783,0.3696,0.587
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 1","Citywide",0.5775,0.5255,0.6465
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 2","Citywide",0.5622,0.496,0.6323
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 3","Citywide",0.4981,0.4356,0.5638
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 4","Citywide",0.5663,0.5019,0.6332
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 5","Citywide",0.5083,0.4415,0.5746
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Overall","Citywide",0.5406,0.5015,0.5757
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 1","Slum",0.3382,0.1765,0.5
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 2","Slum",0.325,0.2375,0.4312
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 3","Slum",0.3281,0.1867,0.4844
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 4","Slum",0.1061,0.0303,0.2273
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 5","Slum",0.0909,0,0.1818
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 6","Slum",0.2879,0.1667,0.4394
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 7","Slum",0.2576,0.1364,0.4091
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Survey Area 8","Slum",0.3276,0.206,0.5172
