"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 1","Citywide",436.1892,156.8867,802.1354
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 2","Citywide",432.02,219.8251,711.7757
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 3","Citywide",732.7901,385.675,1246.7286
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 4","Citywide",976.0163,355.3746,1896.9118
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Wealth Quintile 5","Citywide",714.5492,367.9739,1239.6887
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 1","Citywide",482.5,274.9167,661.768
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 2","Citywide",203.6842,100,1097.3693
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 3","Citywide",714.2857,50,2527.8409
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 4","Citywide",1216.6667,732.5,1744.7222
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Wealth Quintile 5","Citywide",1605.5556,499.4444,3329.6429
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 1","Citywide",6.8835,6.81,6.9432
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 2","Citywide",6.8875,6.7947,6.963
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 3","Citywide",6.9692,6.9053,6.9964
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 4","Citywide",7,6.9801,7
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Wealth Quintile 5","Citywide",7,6.9916,7
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 1","Citywide",15.0321,13.7489,16.2317
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 2","Citywide",13.1161,11.751,14.6232
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 3","Citywide",17.1133,15.82,18.2874
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 4","Citywide",16.7687,15.327,18.1356
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Wealth Quintile 5","Citywide",16.1324,14.0625,17.8003
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 1","Citywide",2.0736,0.9564,3.3762
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 2","Citywide",2.2033,1.107,3.8584
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 3","Citywide",1.1953,0.5116,2.0504
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 4","Citywide",0.6,0.1506,1.2319
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Wealth Quintile 5","Citywide",0.0723,0.0118,0.1697
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 1","Citywide",0.9219,0.8227,0.9848
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 2","Citywide",0.95,0.8708,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 3","Citywide",0.9545,0.862,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 4","Citywide",1,0.9268,1
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Wealth Quintile 5","Citywide",0.9219,0.8213,0.9828
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 1","Citywide",0.8212,0.7697,0.8658
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 2","Citywide",0.8902,0.8452,0.9269
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 3","Citywide",0.864,0.8191,0.9035
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 4","Citywide",0.9262,0.8898,0.9598
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Wealth Quintile 5","Citywide",0.9676,0.9396,0.9877
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 1","Citywide",0.3244,0.2642,0.3869
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 2","Citywide",0.1903,0.1446,0.2417
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 3","Citywide",0.3294,0.2689,0.3865
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 4","Citywide",0.2677,0.2103,0.3198
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Wealth Quintile 5","Citywide",0.0498,0.0208,0.0865
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 1","Citywide",0.1896,0.1353,0.2538
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 2","Citywide",0.1888,0.1365,0.2501
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 3","Citywide",0.1328,0.0858,0.1776
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 4","Citywide",0.2072,0.1517,0.266
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Wealth Quintile 5","Citywide",0.2469,0.1889,0.313
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 1","Citywide",0.0833,0.0558,0.1208
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 2","Citywide",0.0894,0.0529,0.1345
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 3","Citywide",0.0312,0.0118,0.0562
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 4","Citywide",0.0615,0.0314,0.0955
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Wealth Quintile 5","Citywide",0.0868,0.0449,0.1315
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 1","Citywide",0.3132,0.2554,0.379
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 2","Citywide",0.2875,0.2213,0.3541
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 3","Citywide",0.2414,0.1916,0.2931
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 4","Citywide",0.3548,0.2874,0.413
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Wealth Quintile 5","Citywide",0.4656,0.3968,0.5318
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 1","Citywide",0.9466,0.9166,0.9729
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 2","Citywide",0.9139,0.8759,0.9496
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 3","Citywide",0.8851,0.8407,0.9244
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 4","Citywide",0.9274,0.8902,0.9588
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Wealth Quintile 5","Citywide",0.8857,0.834,0.9289
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 1","Citywide",0.8625,0.8113,0.9004
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 2","Citywide",0.9073,0.866,0.9414
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 3","Citywide",0.9679,0.9374,0.9882
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 4","Citywide",0.988,0.9718,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Wealth Quintile 5","Citywide",1,1,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 1","Citywide",0.5659,0.5054,0.6255
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 2","Citywide",0.5935,0.5225,0.6548
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 3","Citywide",0.7826,0.7285,0.8366
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 4","Citywide",0.9153,0.8785,0.951
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Wealth Quintile 5","Citywide",0.9378,0.9055,0.9672
"Bangladesh","BGD","Mar",2017,"Households satisfied with distance from drinking water source","water7c","Wealth Quintile 1","Citywide",0.9336,0.8839,0.9668
"Bangladesh","BGD","Mar",2017,"Households satisfied with distance from drinking water source","water7c","Wealth Quintile 2","Citywide",0.9405,0.9082,0.9642
"Bangladesh","BGD","Mar",2017,"Households satisfied with distance from drinking water source","water7c","Wealth Quintile 3","Citywide",0.96,0.926,0.9805
"Bangladesh","BGD","Mar",2017,"Households satisfied with distance from drinking water source","water7c","Wealth Quintile 4","Citywide",0.969,0.9442,0.9883
"Bangladesh","BGD","Mar",2017,"Households satisfied with distance from drinking water source","water7c","Wealth Quintile 5","Citywide",0.996,0.9873,1
"Bangladesh","BGD","Mar",2017,"Households satisfied with expenditure on drinking water","water12b","Wealth Quintile 1","Citywide",0.797,0.7468,0.8538
"Bangladesh","BGD","Mar",2017,"Households satisfied with expenditure on drinking water","water12b","Wealth Quintile 2","Citywide",0.7625,0.7023,0.8129
"Bangladesh","BGD","Mar",2017,"Households satisfied with expenditure on drinking water","water12b","Wealth Quintile 3","Citywide",0.8517,0.8,0.9024
"Bangladesh","BGD","Mar",2017,"Households satisfied with expenditure on drinking water","water12b","Wealth Quintile 4","Citywide",0.8157,0.7592,0.8686
"Bangladesh","BGD","Mar",2017,"Households satisfied with expenditure on drinking water","water12b","Wealth Quintile 5","Citywide",0.7965,0.7397,0.8496
"Bangladesh","BGD","Mar",2017,"Households satisfied with handwashing facility in sanitation facility","san7","Wealth Quintile 1","Citywide",0.2164,0.1585,0.2894
"Bangladesh","BGD","Mar",2017,"Households satisfied with handwashing facility in sanitation facility","san7","Wealth Quintile 2","Citywide",0.2146,0.1666,0.2765
"Bangladesh","BGD","Mar",2017,"Households satisfied with handwashing facility in sanitation facility","san7","Wealth Quintile 3","Citywide",0.5363,0.4656,0.5992
"Bangladesh","BGD","Mar",2017,"Households satisfied with handwashing facility in sanitation facility","san7","Wealth Quintile 4","Citywide",0.8672,0.8242,0.9153
"Bangladesh","BGD","Mar",2017,"Households satisfied with handwashing facility in sanitation facility","san7","Wealth Quintile 5","Citywide",0.9265,0.8893,0.9595
"Bangladesh","BGD","Mar",2017,"Households satisfied with water collection queuing time","water8a","Wealth Quintile 1","Citywide",0.0332,0.0112,0.0602
"Bangladesh","BGD","Mar",2017,"Households satisfied with water collection queuing time","water8a","Wealth Quintile 2","Citywide",0.0081,0,0.0201
"Bangladesh","BGD","Mar",2017,"Households satisfied with water collection queuing time","water8a","Wealth Quintile 3","Citywide",0.0232,0.0077,0.0442
"Bangladesh","BGD","Mar",2017,"Households satisfied with water collection queuing time","water8a","Wealth Quintile 4","Citywide",0.0122,0,0.0328
"Bangladesh","BGD","Mar",2017,"Households satisfied with water collection queuing time","water8a","Wealth Quintile 5","Citywide",0.0041,0,0.0167
"Bangladesh","BGD","Mar",2017,"Households satisfied with water pressure","water16a","Wealth Quintile 1","Citywide",0.6981,0.6316,0.7556
"Bangladesh","BGD","Mar",2017,"Households satisfied with water pressure","water16a","Wealth Quintile 2","Citywide",0.6275,0.5568,0.6911
"Bangladesh","BGD","Mar",2017,"Households satisfied with water pressure","water16a","Wealth Quintile 3","Citywide",0.7922,0.7413,0.84
"Bangladesh","BGD","Mar",2017,"Households satisfied with water pressure","water16a","Wealth Quintile 4","Citywide",0.8519,0.8091,0.898
"Bangladesh","BGD","Mar",2017,"Households satisfied with water pressure","water16a","Wealth Quintile 5","Citywide",0.8506,0.803,0.8952
"Bangladesh","BGD","Mar",2017,"Households that have invested in improving water source","water13a","Wealth Quintile 1","Citywide",0.1047,0.0653,0.1516
"Bangladesh","BGD","Mar",2017,"Households that have invested in improving water source","water13a","Wealth Quintile 2","Citywide",0.2134,0.1542,0.272
"Bangladesh","BGD","Mar",2017,"Households that have invested in improving water source","water13a","Wealth Quintile 3","Citywide",0.1962,0.148,0.251
"Bangladesh","BGD","Mar",2017,"Households that have invested in improving water source","water13a","Wealth Quintile 4","Citywide",0.2408,0.1854,0.3009
"Bangladesh","BGD","Mar",2017,"Households that have invested in improving water source","water13a","Wealth Quintile 5","Citywide",0.2521,0.1959,0.3068
"Bangladesh","BGD","Mar",2017,"Households that made an initial investment in sanitaiton facility","san16","Wealth Quintile 1","Citywide",0.1992,0.1406,0.2548
"Bangladesh","BGD","Mar",2017,"Households that made an initial investment in sanitaiton facility","san16","Wealth Quintile 2","Citywide",0.2336,0.1785,0.2893
"Bangladesh","BGD","Mar",2017,"Households that made an initial investment in sanitaiton facility","san16","Wealth Quintile 3","Citywide",0.2252,0.1755,0.275
"Bangladesh","BGD","Mar",2017,"Households that made an initial investment in sanitaiton facility","san16","Wealth Quintile 4","Citywide",0.1526,0.1057,0.2043
"Bangladesh","BGD","Mar",2017,"Households that made an initial investment in sanitaiton facility","san16","Wealth Quintile 5","Citywide",0.209,0.1578,0.2716
"Bangladesh","BGD","Mar",2017,"Households using an improved sanitation facility which is not shared with other households and where excreta are safely disposed in situ or transported and treated off-site","jmpSan5","Wealth Quintile 1","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved sanitation facility which is not shared with other households and where excreta are safely disposed in situ or transported and treated off-site","jmpSan5","Wealth Quintile 2","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved sanitation facility which is not shared with other households and where excreta are safely disposed in situ or transported and treated off-site","jmpSan5","Wealth Quintile 3","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved sanitation facility which is not shared with other households and where excreta are safely disposed in situ or transported and treated off-site","jmpSan5","Wealth Quintile 4","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved sanitation facility which is not shared with other households and where excreta are safely disposed in situ or transported and treated off-site","jmpSan5","Wealth Quintile 5","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Wealth Quintile 1","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Wealth Quintile 2","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Wealth Quintile 3","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Wealth Quintile 4","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Wealth Quintile 5","Citywide",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Wealth Quintile 1","Citywide",0.962,0.9286,0.985
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Wealth Quintile 2","Citywide",0.9542,0.9274,0.9761
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Wealth Quintile 3","Citywide",0.9738,0.9531,0.9921
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Wealth Quintile 4","Citywide",0.972,0.945,0.992
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Wealth Quintile 5","Citywide",0.9915,0.9701,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Wealth Quintile 1","Citywide",0.0227,0.0073,0.0481
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Wealth Quintile 2","Citywide",0.0041,0,0.0165
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Wealth Quintile 3","Citywide",0,0,0.0079
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Wealth Quintile 4","Citywide",0,0,0.0085
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Wealth Quintile 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Wealth Quintile 1","Citywide",0.4151,0.3525,0.4887
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Wealth Quintile 2","Citywide",0.4,0.3346,0.4575
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Wealth Quintile 3","Citywide",0.4382,0.3743,0.5135
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Wealth Quintile 4","Citywide",0.2204,0.1619,0.2727
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Wealth Quintile 5","Citywide",0.0805,0.0494,0.1193
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Wealth Quintile 1","Citywide",0.0294,0.0111,0.0528
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Wealth Quintile 2","Citywide",0.0498,0.0245,0.0799
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Wealth Quintile 3","Citywide",0.2943,0.2323,0.3528
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Wealth Quintile 4","Citywide",0.5774,0.5181,0.6426
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Wealth Quintile 5","Citywide",0.7801,0.7172,0.8347
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 1","Citywide",0.4667,0.4023,0.5365
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 2","Citywide",0.4821,0.417,0.5538
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 3","Citywide",0.2375,0.1807,0.3058
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 4","Citywide",0.1833,0.1369,0.2358
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 5","Citywide",0.1271,0.0822,0.1728
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Wealth Quintile 1","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Wealth Quintile 2","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Wealth Quintile 3","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Wealth Quintile 4","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Wealth Quintile 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 1","Citywide",0.0906,0.0528,0.1322
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 2","Citywide",0.0653,0.0356,0.1031
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 3","Citywide",0.0269,0.0078,0.0504
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 4","Citywide",0.0162,0,0.0398
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 5","Citywide",0.0083,0,0.0282
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Wealth Quintile 1","Citywide",0.0156,0,0.0422
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Wealth Quintile 2","Citywide",0.0415,0.0164,0.0726
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Wealth Quintile 3","Citywide",0.024,0.0076,0.0476
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Wealth Quintile 4","Citywide",0.0243,0.008,0.0482
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Wealth Quintile 5","Citywide",0.0083,0,0.0253
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Wealth Quintile 1","Citywide",0.8231,0.7683,0.8717
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Wealth Quintile 2","Citywide",0.9125,0.8725,0.948
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Wealth Quintile 3","Citywide",0.8711,0.8264,0.9059
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Wealth Quintile 4","Citywide",0.9355,0.9004,0.9643
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Wealth Quintile 5","Citywide",0.9675,0.9417,0.9875
"Bangladesh","BGD","Mar",2017,"Households whose members are all usually able to use the sanitation facility","san23","Wealth Quintile 1","Citywide",0.9071,0.8676,0.939
"Bangladesh","BGD","Mar",2017,"Households whose members are all usually able to use the sanitation facility","san23","Wealth Quintile 2","Citywide",0.9256,0.8903,0.956
"Bangladesh","BGD","Mar",2017,"Households whose members are all usually able to use the sanitation facility","san23","Wealth Quintile 3","Citywide",0.965,0.9384,0.9882
"Bangladesh","BGD","Mar",2017,"Households whose members are all usually able to use the sanitation facility","san23","Wealth Quintile 4","Citywide",0.9796,0.9527,0.9959
"Bangladesh","BGD","Mar",2017,"Households whose members are all usually able to use the sanitation facility","san23","Wealth Quintile 5","Citywide",0.9784,0.9553,0.9923
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has a container for menstrual hygiene management","san11","Wealth Quintile 1","Citywide",0.0154,0.0034,0.0415
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has a container for menstrual hygiene management","san11","Wealth Quintile 2","Citywide",0.0162,0,0.0364
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has a container for menstrual hygiene management","san11","Wealth Quintile 3","Citywide",0.0456,0.0227,0.0742
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has a container for menstrual hygiene management","san11","Wealth Quintile 4","Citywide",0.1446,0.1028,0.1954
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has a container for menstrual hygiene management","san11","Wealth Quintile 5","Citywide",0.2208,0.1611,0.2796
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lights","san9","Wealth Quintile 1","Citywide",0.4402,0.3722,0.5095
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lights","san9","Wealth Quintile 2","Citywide",0.4741,0.4073,0.5444
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lights","san9","Wealth Quintile 3","Citywide",0.7433,0.6899,0.8017
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lights","san9","Wealth Quintile 4","Citywide",0.9298,0.8884,0.9579
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lights","san9","Wealth Quintile 5","Citywide",0.9526,0.917,0.9751
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lockable doors","san10","Wealth Quintile 1","Citywide",0.7803,0.7212,0.8328
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lockable doors","san10","Wealth Quintile 2","Citywide",0.8017,0.75,0.8578
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lockable doors","san10","Wealth Quintile 3","Citywide",0.8626,0.8132,0.9106
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lockable doors","san10","Wealth Quintile 4","Citywide",0.9572,0.9306,0.9798
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lockable doors","san10","Wealth Quintile 5","Citywide",0.9665,0.938,0.9847
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has water","san6","Wealth Quintile 1","Citywide",0.1859,0.1367,0.2386
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has water","san6","Wealth Quintile 2","Citywide",0.2083,0.154,0.263
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has water","san6","Wealth Quintile 3","Citywide",0.5308,0.4666,0.5897
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has water","san6","Wealth Quintile 4","Citywide",0.8273,0.7759,0.8782
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has water","san6","Wealth Quintile 5","Citywide",0.925,0.8901,0.9573
"Bangladesh","BGD","Mar",2017,"Households whose women are comfortable using sanitation facility during menstruation","jmpWoman","Wealth Quintile 1","Citywide",0.5354,0.4627,0.6
"Bangladesh","BGD","Mar",2017,"Households whose women are comfortable using sanitation facility during menstruation","jmpWoman","Wealth Quintile 2","Citywide",0.5,0.432,0.5673
"Bangladesh","BGD","Mar",2017,"Households whose women are comfortable using sanitation facility during menstruation","jmpWoman","Wealth Quintile 3","Citywide",0.7795,0.7165,0.8348
"Bangladesh","BGD","Mar",2017,"Households whose women are comfortable using sanitation facility during menstruation","jmpWoman","Wealth Quintile 4","Citywide",0.9563,0.9256,0.9801
"Bangladesh","BGD","Mar",2017,"Households whose women are comfortable using sanitation facility during menstruation","jmpWoman","Wealth Quintile 5","Citywide",0.9705,0.9493,0.9876
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 1","Citywide",1,0.9882,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 2","Citywide",0.9956,0.9825,1
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Wealth Quintile 3","Citywide",0.9873,0.9667,1
